selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,CM-EN-HileAlifa,cm;extreme.nord;hile.alifa,2023-11-30,f
t,5,CM-EN-HileAlifa,cm;en;hil,2023-11-30,f
t,5,CM-EN-Hina,cm;en;hin,2023-11-30,f
t,1,CM-EN-Hina,CM-EN-HIN,2023-11-30,f
t,5,CM-EN-Hina,cm;en;hina,2023-11-30,f
t,5,CM-EN-Hina,cm;extreme.nord;hina,2023-11-30,f
t,1,CM-EN-Hina,CM-HIN,2023-11-30,t
t,5,CM-EN-Kaele,cm;extreme.nord;kaele,2023-11-30,f
t,5,CM-EN-Kaele,cm;en;kae,2023-11-30,f
t,5,CM-EN-Kaele,cm;en;kaele,2023-11-30,f
t,1,CM-EN-Kaele,CM-EN-KAE,2023-11-30,f
t,1,CM-EN-Kaele,CM-KAE,2023-11-30,t
t,1,CM-EN-Kalfou,CM-KAL,2023-11-30,t
t,5,CM-EN-Kalfou,cm;extreme.nord;kalfou,2023-11-30,f
t,1,CM-EN-Kalfou,CM-EN-KAL,2023-11-30,f
t,5,CM-EN-Kalfou,cm;en;kal,2023-11-30,f
t,5,CM-EN-Kalfou,cm;en;kalfou,2023-11-30,f
t,1,CM-EN-KarHay,CM-EN-KRY,2023-11-30,f
t,5,CM-EN-KarHay,cm;en;kry,2023-11-30,f
t,5,CM-EN-KarHay,cm;en;kar.hay,2023-11-30,f
t,1,CM-EN-KarHay,CM-KRY,2023-11-30,t
t,5,CM-EN-KarHay,cm;extreme.nord;kar.hay,2023-11-30,f
t,5,CM-EN-KayKay,cm;extreme.nord;kay.kay,2023-11-30,f
t,1,CM-EN-KayKay,CM-EN-KAY,2023-11-30,f
t,5,CM-EN-KayKay,cm;en;kay,2023-11-30,f
t,1,CM-EN-KayKay,CM-KAY,2023-11-30,t
t,5,CM-EN-KayKay,cm;en;kay.kay,2023-11-30,f
t,1,CM-EN-Kolofata,CM-EN-KOL,2023-11-30,f
t,5,CM-EN-Kolofata,cm;en;kol,2023-11-30,f
t,1,CM-EN-Kolofata,CM-KOL,2023-11-30,t
t,5,CM-EN-Kolofata,cm;extreme.nord;kolofata,2023-11-30,f
t,5,CM-EN-Kolofata,cm;en;kolofata,2023-11-30,f
t,5,CM-EN-Kousseri,cm;en;ker,2023-11-30,f
t,1,CM-EN-Kousseri,CM-KER,2023-11-30,t
t,5,CM-EN-Kousseri,cm;en;kousseri,2023-11-30,f
t,1,CM-EN-Kousseri,CM-EN-KER,2023-11-30,f
t,5,CM-EN-Kousseri,cm;extreme.nord;kousseri,2023-11-30,f
t,1,CM-EN-Koza,CM-KOZ,2023-11-30,t
t,1,CM-EN-Koza,CM-EN-KOZ,2023-11-30,f
t,5,CM-EN-Koza,cm;en;koza,2023-11-30,f
t,5,CM-EN-Koza,cm;extreme.nord;koza,2023-11-30,f
t,5,CM-EN-Koza,cm;en;koz,2023-11-30,f
t,5,CM-EN-LogoneBirni,cm;en;log,2023-11-30,f
t,5,CM-EN-LogoneBirni,cm;en;logone.birni,2023-11-30,f
t,1,CM-EN-LogoneBirni,CM-EN-LOG,2023-11-30,f
t,5,CM-EN-LogoneBirni,cm;extreme.nord;logone.birni,2023-11-30,f
t,1,CM-EN-LogoneBirni,CM-LOG,2023-11-30,t
t,5,CM-EN-Maga,cm;extreme.nord;maga,2023-11-30,f
t,5,CM-EN-Maga,cm;en;mga,2023-11-30,f
t,5,CM-EN-Maga,cm;en;maga,2023-11-30,f
t,1,CM-EN-Maga,CM-EN-MGA,2023-11-30,f
t,1,CM-EN-Maga,CM-MGA,2023-11-30,t
t,5,CM-EN-Makari,cm;en;makari,2023-11-30,f
t,5,CM-EN-Makari,cm;extreme.nord;makari,2023-11-30,f
t,1,CM-EN-Makari,CM-EN-MAI,2023-11-30,f
t,1,CM-EN-Makari,CM-MAI,2023-11-30,t
t,5,CM-EN-Makari,cm;en;mai,2023-11-30,f
t,1,CM-EN-Maroua1,CM-MA1,2023-11-30,t
t,5,CM-EN-Maroua1,cm;en;maroua.1,2023-11-30,f
t,1,CM-EN-Maroua1,CM-EN-MA1,2023-11-30,f
t,5,CM-EN-Maroua1,cm;en;ma1,2023-11-30,f
t,5,CM-EN-Maroua1,cm;extreme.nord;maroua.1,2023-11-30,f
t,1,CM-EN-Maroua2,CM-EN-MA2,2023-11-30,f
t,1,CM-EN-Maroua2,CM-MA2,2023-11-30,t
t,5,CM-EN-Maroua2,cm;extreme.nord;maroua.2,2023-11-30,f
t,5,CM-EN-Maroua2,cm;en;maroua.2,2023-11-30,f
t,5,CM-EN-Maroua2,cm;en;ma2,2023-11-30,f
t,1,CM-EN-Maroua3,CM-MA3,2023-11-30,t
t,5,CM-EN-Maroua3,cm;en;maroua.3,2023-11-30,f
t,1,CM-EN-Maroua3,CM-EN-MA3,2023-11-30,f
t,5,CM-EN-Maroua3,cm;en;ma3,2023-11-30,f
t,5,CM-EN-Maroua3,cm;extreme.nord;maroua.3,2023-11-30,f
t,1,CM-EN-MayoMoskota,CM-EN-MMO,2023-11-30,f
t,5,CM-EN-MayoMoskota,cm;extreme.nord;mayo.moskota,2023-11-30,f
t,5,CM-EN-MayoMoskota,cm;en;mayo.moskota,2023-11-30,f
t,5,CM-EN-MayoMoskota,cm;en;mmo,2023-11-30,f
t,1,CM-EN-MayoMoskota,CM-MMO,2023-11-30,t
t,5,CM-EN-Meri,cm;en;meri,2023-11-30,f
t,1,CM-EN-Meri,CM-MER,2023-11-30,t
t,5,CM-EN-Meri,cm;extreme.nord;meri,2023-11-30,f
t,5,CM-EN-Meri,cm;en;mer,2023-11-30,f
t,1,CM-EN-Meri,CM-EN-MER,2023-11-30,f
t,5,CM-EN-Mindif,cm;en;mdf,2023-11-30,f
t,5,CM-EN-Mindif,cm;en;mindif,2023-11-30,f
t,1,CM-EN-Mindif,CM-EN-MDF,2023-11-30,f
t,5,CM-EN-Mindif,cm;extreme.nord;mindif,2023-11-30,f
t,1,CM-EN-Mindif,CM-MDF,2023-11-30,t
t,5,CM-EN-Mogode,cm;en;mog,2023-11-30,f
t,1,CM-EN-Mogode,CM-MOG,2023-11-30,t
t,5,CM-EN-Mogode,cm;en;mogode,2023-11-30,f
t,5,CM-EN-Mogode,cm;extreme.nord;mogode,2023-11-30,f
t,1,CM-EN-Mogode,CM-EN-MOG,2023-11-30,f
t,5,CM-EN-Mokolo,cm;en;mok,2023-11-30,f
t,5,CM-EN-Mokolo,cm;en;mokolo,2023-11-30,f
t,1,CM-EN-Mokolo,CM-MOK,2023-11-30,t
t,1,CM-EN-Mokolo,CM-EN-MOK,2023-11-30,f
t,5,CM-EN-Mokolo,cm;extreme.nord;mokolo,2023-11-30,f
t,5,CM-EN-Montouroua,cm;en;montouroua,2023-11-30,f
t,1,CM-EN-Montouroua,CM-EN-MTR,2023-11-30,f
t,5,CM-EN-Montouroua,cm;extreme.nord;montouroua,2023-11-30,f
t,1,CM-EN-Montouroua,CM-MTR,2023-11-30,t
t,5,CM-EN-Montouroua,cm;en;mtr,2023-11-30,f
t,1,CM-EN-Mora,CM-EN-MOR,2023-11-30,f
t,5,CM-EN-Mora,cm;en;mor,2023-11-30,f
t,5,CM-EN-Mora,cm;extreme.nord;mora,2023-11-30,f
t,5,CM-EN-Mora,cm;en;mora,2023-11-30,f
t,1,CM-EN-Mora,CM-MOR,2023-11-30,t
t,1,CM-EN-Moulvouday,CM-MAY,2023-11-30,t
t,5,CM-EN-Moulvouday,cm;en;moulvouday,2023-11-30,f
t,5,CM-EN-Moulvouday,cm;en;may,2023-11-30,f
t,5,CM-EN-Moulvouday,cm;extreme.nord;moulvouday,2023-11-30,f
t,1,CM-EN-Moulvouday,CM-EN-MAY,2023-11-30,f
t,5,CM-EN-Ndoukoula,cm;en;ndk,2023-11-30,f
t,1,CM-EN-Ndoukoula,CM-EN-NDK,2023-11-30,f
t,5,CM-EN-Ndoukoula,cm;extreme.nord;ndoukoula,2023-11-30,f
t,5,CM-EN-Ndoukoula,cm;en;ndoukoula,2023-11-30,f
t,1,CM-EN-Ndoukoula,CM-NDK,2023-11-30,t
t,5,CM-EN-Pete,cm;en;pet,2023-11-30,f
t,1,CM-EN-Pete,CM-PET,2023-11-30,t
t,5,CM-EN-Pete,cm;en;pete,2023-11-30,f
t,5,CM-EN-Pete,cm;extreme.nord;pete,2023-11-30,f
t,1,CM-EN-Pete,CM-EN-PET,2023-11-30,f
t,1,CM-EN-Porhi,CM-EN-POR,2023-11-30,f
t,1,CM-EN-Porhi,CM-POR,2023-11-30,t
t,5,CM-EN-Porhi,cm;en;por,2023-11-30,f
t,5,CM-EN-Porhi,cm;en;porhi,2023-11-30,f
t,5,CM-EN-Porhi,cm;extreme.nord;porhi,2023-11-30,f
t,5,CM-EN-SouledeRoua,cm;en;soulede.roua,2023-11-30,f
t,5,CM-EN-SouledeRoua,cm;extreme.nord;soulede.roua,2023-11-30,f
t,1,CM-EN-SouledeRoua,CM-SRA,2023-11-30,t
t,1,CM-EN-SouledeRoua,CM-EN-SRA,2023-11-30,f
t,5,CM-EN-SouledeRoua,cm;en;sra,2023-11-30,f
t,5,CM-EN-Taibong,cm;en;tai,2023-11-30,f
t,1,CM-EN-Taibong,CM-TAI,2023-11-30,t
t,5,CM-EN-Taibong,cm;en;taibong,2023-11-30,f
t,1,CM-EN-Taibong,CM-EN-TAI,2023-11-30,f
t,5,CM-EN-Taibong,cm;extreme.nord;taibong,2023-11-30,f
t,5,CM-EN-Tchatibali,cm;en;tchatibali,2023-11-30,f
t,5,CM-EN-Tchatibali,cm;extreme.nord;tchatibali,2023-11-30,f
t,1,CM-EN-Tchatibali,CM-EN-TCH,2023-11-30,f
t,1,CM-EN-Tchatibali,CM-TCH,2023-11-30,t
t,5,CM-EN-Tchatibali,cm;en;tch,2023-11-30,f
t,1,CM-EN-Tokombere,CM-TBE,2023-11-30,t
t,5,CM-EN-Tokombere,cm;en;tbe,2023-11-30,f
t,5,CM-EN-Tokombere,cm;en;tokombere,2023-11-30,f
t,1,CM-EN-Tokombere,CM-EN-TBE,2023-11-30,f
t,5,CM-EN-Tokombere,cm;extreme.nord;tokombere,2023-11-30,f
t,1,CM-EN-Vele,CM-EN-VEL,2023-11-30,f
t,5,CM-EN-Vele,cm;en;vel,2023-11-30,f
t,5,CM-EN-Vele,cm;en;vele,2023-11-30,f
t,5,CM-EN-Vele,cm;extreme.nord;vele,2023-11-30,f
t,1,CM-EN-Vele,CM-VEL,2023-11-30,t
t,1,CM-EN-Waza,CM-WAZ,2023-11-30,t
t,5,CM-EN-Waza,cm;en;waz,2023-11-30,f
t,5,CM-EN-Waza,cm;extreme.nord;waza,2023-11-30,f
t,5,CM-EN-Waza,cm;en;waza,2023-11-30,f
t,1,CM-EN-Waza,CM-EN-WAZ,2023-11-30,f
t,1,CM-EN-Wina,CM-EN-WIN,2023-11-30,f
t,5,CM-EN-Wina,cm;extreme.nord;wina,2023-11-30,f
t,1,CM-EN-Wina,CM-WIN,2023-11-30,t
t,5,CM-EN-Wina,cm;en;win,2023-11-30,f
t,5,CM-EN-Wina,cm;en;wina,2023-11-30,f
t,1,CM-EN-Yagoua,CM-YAG,2023-11-30,t
t,5,CM-EN-Yagoua,cm;extreme.nord;yagoua,2023-11-30,f
t,5,CM-EN-Yagoua,cm;en;yagoua,2023-11-30,f
t,5,CM-EN-Yagoua,cm;en;yag,2023-11-30,f
t,1,CM-EN-Yagoua,CM-EN-YAG,2023-11-30,f
t,1,CM-EN-Zina,CM-EN-ZIN,2023-11-30,f
t,1,CM-EN-Zina,CM-ZIN,2023-11-30,t
t,5,CM-EN-Zina,cm;extreme.nord;zina,2023-11-30,f
t,5,CM-EN-Zina,cm;en;zina,2023-11-30,f
t,5,CM-EN-Zina,cm;en;zin,2023-11-30,f
t,5,CM-ES,cm;es,2023-11-30,f
t,5,CM-ES,cm;est,2023-11-30,f
t,1,CM-ES-AbongMbang,CM-ES-ABM,2023-11-30,f
t,1,CM-ES-AbongMbang,CM-ABM,2023-11-30,t
t,5,CM-ES-AbongMbang,cm;es;abm,2023-11-30,f
t,5,CM-ES-AbongMbang,cm;es;abong.mbang,2023-11-30,f
t,5,CM-ES-AbongMbang,cm;est;abong.mbang,2023-11-30,f
t,5,CM-ES-Atok,cm;est;atok,2023-11-30,f
t,1,CM-ES-Atok,CM-ES-ATO,2023-11-30,f
t,5,CM-ES-Atok,cm;es;ato,2023-11-30,f
t,5,CM-ES-Atok,cm;es;atok,2023-11-30,f
t,1,CM-ES-Atok,CM-ATO,2023-11-30,t
t,5,CM-ES-Batouri,cm;est;batouri,2023-11-30,f
t,1,CM-ES-Batouri,CM-NUI,2023-11-30,t
t,1,CM-ES-Batouri,CM-ES-NUI,2023-11-30,f
t,5,CM-ES-Batouri,cm;es;nui,2023-11-30,f
t,5,CM-ES-Batouri,cm;es;batouri,2023-11-30,f
t,5,CM-ES-Belabo,cm;est;belabo,2023-11-30,f
t,1,CM-ES-Belabo,CM-ES-BLO,2023-11-30,f
t,5,CM-ES-Belabo,cm;es;blo,2023-11-30,f
t,5,CM-ES-Belabo,cm;es;belabo,2023-11-30,f
t,1,CM-ES-Belabo,CM-BLO,2023-11-30,t
t,1,CM-ES-Bertoua1,CM-BE1,2023-11-30,t
t,5,CM-ES-Bertoua1,cm;es;be1,2023-11-30,f
t,5,CM-ES-Bertoua1,cm;est;bertoua.1,2023-11-30,f
t,5,CM-ES-Bertoua1,cm;es;bertoua.1,2023-11-30,f
t,1,CM-ES-Bertoua1,CM-ES-BE1,2023-11-30,f
t,5,CM-ES-Bertoua2,cm;es;be2,2023-11-30,f
t,5,CM-ES-Bertoua2,cm;est;bertoua.2,2023-11-30,f
t,5,CM-ES-Bertoua2,cm;es;bertoua.2,2023-11-30,f
t,1,CM-ES-Bertoua2,CM-BE2,2023-11-30,t
t,1,CM-ES-Bertoua2,CM-ES-BE2,2023-11-30,f
t,5,CM-ES-BetareOya,cm;es;beo,2023-11-30,f
t,5,CM-ES-BetareOya,cm;es;betare.oya,2023-11-30,f
t,5,CM-ES-BetareOya,cm;est;betare.oya,2023-11-30,f
t,1,CM-ES-BetareOya,CM-ES-BEO,2023-11-30,f
t,1,CM-ES-BetareOya,CM-BEO,2023-11-30,t
t,5,CM-ES-Bombe,cm;es;bombe,2023-11-30,f
t,5,CM-ES-Bombe,cm;es;bme,2023-11-30,f
t,5,CM-ES-Bombe,cm;est;bombe,2023-11-30,f
t,1,CM-ES-Bombe,CM-BME,2023-11-30,t
t,1,CM-ES-Bombe,CM-ES-BME,2023-11-30,f
t,1,CM-ES-Diang,CM-ES-DNG,2023-11-30,f
t,5,CM-ES-Diang,cm;est;diang,2023-11-30,f
t,5,CM-ES-Diang,cm;es;diang,2023-11-30,f
t,1,CM-ES-Diang,CM-DNG,2023-11-30,t
t,5,CM-ES-Diang,cm;es;dng,2023-11-30,f
t,5,CM-ES-Dimako,cm;est;dimako,2023-11-30,f
t,5,CM-ES-Dimako,cm;es;dko,2023-11-30,f
t,1,CM-ES-Dimako,CM-ES-DKO,2023-11-30,f
t,5,CM-ES-Dimako,cm;es;dimako,2023-11-30,f
t,1,CM-ES-Dimako,CM-DKO,2023-11-30,t
t,1,CM-ES-Dja,CM-DJA,2023-11-30,t
t,1,CM-ES-Dja,CM-ES-DJA,2023-11-30,f
t,5,CM-ES-Dja,cm;est;dja,2023-11-30,f
t,5,CM-ES-Dja,cm;es;dja,2023-11-30,f
t,5,CM-ES-Doume,cm;est;doume,2023-11-30,f
t,5,CM-ES-Doume,cm;es;dme,2023-11-30,f
t,5,CM-ES-Doume,cm;es;doume,2023-11-30,f
t,1,CM-ES-Doume,CM-ES-DME,2023-11-30,f
t,1,CM-ES-Doume,CM-DME,2023-11-30,t
t,5,CM-ES-Doumetang,cm;est;doumetang,2023-11-30,f
t,5,CM-ES-Doumetang,cm;es;dou,2023-11-30,f
t,1,CM-ES-Doumetang,CM-ES-DOU,2023-11-30,f
t,1,CM-ES-Doumetang,CM-DOU,2023-11-30,t
t,5,CM-ES-Doumetang,cm;es;doumetang,2023-11-30,f
t,5,CM-ES-GariGombo,cm;est;gari.gombo,2023-11-30,f
t,1,CM-ES-GariGombo,CM-ES-GRG,2023-11-30,f
t,1,CM-ES-GariGombo,CM-GRG,2023-11-30,t
t,5,CM-ES-GariGombo,cm;es;grg,2023-11-30,f
t,5,CM-ES-GariGombo,cm;es;gari.gombo,2023-11-30,f
t,1,CM-ES-GarouaBoulai,CM-GRB,2023-11-30,t
t,5,CM-ES-GarouaBoulai,cm;est;garoua.boulai,2023-11-30,f
t,5,CM-ES-GarouaBoulai,cm;es;grb,2023-11-30,f
t,5,CM-ES-GarouaBoulai,cm;es;garoua.boulai,2023-11-30,f
t,1,CM-ES-GarouaBoulai,CM-ES-GRB,2023-11-30,f
t,5,CM-ES-Kette,cm;es;kte,2023-11-30,f
t,1,CM-ES-Kette,CM-KTE,2023-11-30,t
t,1,CM-ES-Kette,CM-ES-KTE,2023-11-30,f
t,5,CM-ES-Kette,cm;es;kette,2023-11-30,f
t,5,CM-ES-Kette,cm;est;kette,2023-11-30,f
t,5,CM-ES-Lomie,cm;est;lomie,2023-11-30,f
t,5,CM-ES-Lomie,cm;es;lom,2023-11-30,f
t,5,CM-ES-Lomie,cm;es;lomie,2023-11-30,f
t,1,CM-ES-Lomie,CM-LOM,2023-11-30,t
t,1,CM-ES-Lomie,CM-ES-LOM,2023-11-30,f
t,1,CM-ES-Mandjou,CM-MOJ,2023-11-30,t
t,5,CM-ES-Mandjou,cm;es;moj,2023-11-30,f
t,1,CM-ES-Mandjou,CM-ES-MOJ,2023-11-30,f
t,5,CM-ES-Mandjou,cm;est;mandjou,2023-11-30,f
t,5,CM-ES-Mandjou,cm;es;mandjou,2023-11-30,f
t,1,CM-ES-Mbang,CM-MBG,2023-11-30,t
t,5,CM-ES-Mbang,cm;es;mbang,2023-11-30,f
t,5,CM-ES-Mbang,cm;es;mbg,2023-11-30,f
t,1,CM-ES-Mbang,CM-ES-MBG,2023-11-30,f
t,5,CM-ES-Mbang,cm;est;mbang,2023-11-30,f
t,5,CM-ES-Mboma,cm;est;mboma,2023-11-30,f
t,5,CM-ES-Mboma,cm;es;mma,2023-11-30,f
t,1,CM-ES-Mboma,CM-ES-MMA,2023-11-30,f
t,1,CM-ES-Mboma,CM-MMA,2023-11-30,t
t,5,CM-ES-Mboma,cm;es;mboma,2023-11-30,f
t,5,CM-ES-Mbotoro,cm;est;mbotoro,2023-11-30,f
t,5,CM-ES-Mbotoro,cm;es;mro,2023-11-30,f
t,5,CM-ES-Mbotoro,cm;es;mbotoro,2023-11-30,f
t,1,CM-ES-Mbotoro,CM-ES-MRO,2023-11-30,f
t,1,CM-ES-Mbotoro,CM-MRO,2023-11-30,t
t,5,CM-ES-Mbouanz,cm;es;maz,2023-11-30,f
t,1,CM-ES-Mbouanz,CM-MAZ,2023-11-30,t
t,5,CM-ES-Mbouanz,cm;est;mbouanz,2023-11-30,f
t,5,CM-ES-Mbouanz,cm;es;mbouanz,2023-11-30,f
t,1,CM-ES-Mbouanz,CM-ES-MAZ,2023-11-30,f
t,5,CM-ES-Messamena,cm;es;mes,2023-11-30,f
t,1,CM-ES-Messamena,CM-MES,2023-11-30,t
t,1,CM-ES-Messamena,CM-ES-MES,2023-11-30,f
t,5,CM-ES-Messamena,cm;es;messamena,2023-11-30,f
t,5,CM-ES-Messamena,cm;est;messamena,2023-11-30,f
t,5,CM-ES-Messok,cm;es;mss,2023-11-30,f
t,5,CM-ES-Messok,cm;es;messok,2023-11-30,f
t,1,CM-ES-Messok,CM-ES-MSS,2023-11-30,f
t,1,CM-ES-Messok,CM-MSS,2023-11-30,t
t,5,CM-ES-Messok,cm;est;messok,2023-11-30,f
t,1,CM-ES-Moloundou,CM-MDU,2023-11-30,t
t,1,CM-ES-Moloundou,CM-ES-MDU,2023-11-30,f
t,5,CM-ES-Moloundou,cm;es;mdu,2023-11-30,f
t,5,CM-ES-Moloundou,cm;es;moloundou,2023-11-30,f
t,5,CM-ES-Moloundou,cm;est;moloundou,2023-11-30,f
t,5,CM-ES-Ndelele,cm;es;nle,2023-11-30,f
t,1,CM-ES-Ndelele,CM-ES-NLE,2023-11-30,f
t,1,CM-ES-Ndelele,CM-NLE,2023-11-30,t
t,5,CM-ES-Ndelele,cm;es;ndelele,2023-11-30,f
t,5,CM-ES-Ndelele,cm;est;ndelele,2023-11-30,f
t,1,CM-ES-NdemNam,CM-ES-NAM,2023-11-30,f
t,5,CM-ES-NdemNam,cm;es;ndem.nam,2023-11-30,f
t,5,CM-ES-NdemNam,cm;est;ndem.nam,2023-11-30,f
t,5,CM-ES-NdemNam,cm;es;nam,2023-11-30,f
t,1,CM-ES-NdemNam,CM-NAM,2023-11-30,t
t,5,CM-ES-Ngoila,cm;es;ngoila,2023-11-30,f
t,5,CM-ES-Ngoila,cm;es;nia,2023-11-30,f
t,5,CM-ES-Ngoila,cm;est;ngoila,2023-11-30,f
t,1,CM-ES-Ngoila,CM-NIA,2023-11-30,t
t,1,CM-ES-Ngoila,CM-ES-NIA,2023-11-30,f
t,1,CM-ES-Ngoura,CM-ES-NRA,2023-11-30,f
t,1,CM-ES-Ngoura,CM-NRA,2023-11-30,t
t,5,CM-ES-Ngoura,cm;est;ngoura,2023-11-30,f
t,5,CM-ES-Ngoura,cm;es;ngoura,2023-11-30,f
t,5,CM-ES-Ngoura,cm;es;nra,2023-11-30,f
t,1,CM-ES-Nguelemendouga,CM-ES-NUA,2023-11-30,f
t,5,CM-ES-Nguelemendouga,cm;es;nguelemendouga,2023-11-30,f
t,1,CM-ES-Nguelemendouga,CM-NUA,2023-11-30,t
t,5,CM-ES-Nguelemendouga,cm;est;nguelemendouga,2023-11-30,f
t,5,CM-ES-Nguelemendouga,cm;es;nua,2023-11-30,f
t,1,CM-ES-Salapoumbe,CM-SAL,2023-11-30,t
t,1,CM-ES-Salapoumbe,CM-ES-SAL,2023-11-30,f
t,5,CM-ES-Salapoumbe,cm;es;sal,2023-11-30,f
t,5,CM-ES-Salapoumbe,cm;es;salapoumbe,2023-11-30,f
t,5,CM-ES-Salapoumbe,cm;est;salapoumbe,2023-11-30,f
t,1,CM-ES-Somalomo,CM-SOM,2023-11-30,t
t,5,CM-ES-Somalomo,cm;es;somalomo,2023-11-30,f
t,1,CM-ES-Somalomo,CM-ES-SOM,2023-11-30,f
t,5,CM-ES-Somalomo,cm;es;som,2023-11-30,f
t,5,CM-ES-Somalomo,cm;est;somalomo,2023-11-30,f
t,1,CM-ES-Yokadouma,CM-YMA,2023-11-30,t
t,5,CM-ES-Yokadouma,cm;es;yma,2023-11-30,f
t,5,CM-ES-Yokadouma,cm;est;yokadouma,2023-11-30,f
t,5,CM-ES-Yokadouma,cm;es;yokadouma,2023-11-30,f
t,1,CM-ES-Yokadouma,CM-ES-YMA,2023-11-30,f
t,5,CM-LT,cm;littoral,2023-11-30,f
t,5,CM-LT,cm;lt,2023-11-30,f
t,5,CM-LT-Bare,cm;lt;bare,2023-11-30,f
t,1,CM-LT-Bare,CM-BRE,2023-11-30,t
t,5,CM-LT-Bare,cm;lt;bre,2023-11-30,f
t,5,CM-LT-Bare,cm;littoral;bare,2023-11-30,f
t,1,CM-LT-Bare,CM-LT-BRE,2023-11-30,f
t,5,CM-LT-BareBakem,cm;lt;bwm,2023-11-30,f
t,1,CM-LT-BareBakem,CM-BWM,2023-11-30,t
t,1,CM-LT-BareBakem,CM-LT-BWM,2023-11-30,f
t,5,CM-LT-BareBakem,cm;littoral;bare.bakem,2023-11-30,f
t,5,CM-LT-BareBakem,cm;lt;bare.bakem,2023-11-30,f
t,1,CM-LT-Bonalea,CM-BOA,2023-11-30,t
t,1,CM-LT-Bonalea,CM-LT-BOA,2023-11-30,f
t,5,CM-LT-Bonalea,cm;lt;bonalea,2023-11-30,f
t,5,CM-LT-Bonalea,cm;littoral;bonalea,2023-11-30,f
t,5,CM-LT-Bonalea,cm;lt;boa,2023-11-30,f
t,5,CM-LT-Dibamba,cm;littoral;dibamba,2023-11-30,f
t,5,CM-LT-Dibamba,cm;lt;dibamba,2023-11-30,f
t,1,CM-LT-Dibamba,CM-LT-DBA,2023-11-30,f
t,5,CM-LT-Dibamba,cm;lt;dba,2023-11-30,f
t,1,CM-LT-Dibamba,CM-DBA,2023-11-30,t
t,1,CM-LT-Dibombari,CM-DBI,2023-11-30,t
t,5,CM-LT-Dibombari,cm;littoral;dibombari,2023-11-30,f
t,5,CM-LT-Dibombari,cm;lt;dbi,2023-11-30,f
t,5,CM-LT-Dibombari,cm;lt;dibombari,2023-11-30,f
t,1,CM-LT-Dibombari,CM-LT-DBI,2023-11-30,f
t,1,CM-LT-Dizangue,CM-DIZ,2023-11-30,t
t,5,CM-LT-Dizangue,cm;lt;dizangue,2023-11-30,f
t,5,CM-LT-Dizangue,cm;littoral;dizangue,2023-11-30,f
t,1,CM-LT-Dizangue,CM-LT-DIZ,2023-11-30,f
t,5,CM-LT-Dizangue,cm;lt;diz,2023-11-30,f
t,1,CM-LT-Douala1,CM-DL1,2023-11-30,t
t,5,CM-LT-Douala1,cm;littoral;douala.1,2023-11-30,f
t,1,CM-LT-Douala1,CM-LT-DL1,2023-11-30,f
t,5,CM-LT-Douala1,cm;lt;douala.1,2023-11-30,f
t,5,CM-LT-Douala1,cm;lt;dl1,2023-11-30,f
t,5,CM-LT-Douala2,cm;littoral;douala.2,2023-11-30,f
t,1,CM-LT-Douala2,CM-LT-DL2,2023-11-30,f
t,5,CM-LT-Douala2,cm;lt;douala.2,2023-11-30,f
t,5,CM-LT-Douala2,cm;lt;dl2,2023-11-30,f
t,1,CM-LT-Douala2,CM-DL2,2023-11-30,t
t,5,CM-LT-Douala3,cm;lt;dl3,2023-11-30,f
t,5,CM-LT-Douala3,cm;littoral;douala.3,2023-11-30,f
t,1,CM-LT-Douala3,CM-LT-DL3,2023-11-30,f
t,1,CM-LT-Douala3,CM-DL3,2023-11-30,t
t,5,CM-LT-Douala3,cm;lt;douala.3,2023-11-30,f
t,1,CM-LT-Douala4,CM-DL4,2023-11-30,t
t,1,CM-LT-Douala4,CM-LT-DL4,2023-11-30,f
t,5,CM-LT-Douala4,cm;littoral;douala.4,2023-11-30,f
t,5,CM-LT-Douala4,cm;lt;douala.4,2023-11-30,f
t,5,CM-LT-Douala4,cm;lt;dl4,2023-11-30,f
t,1,CM-LT-Douala5,CM-DL5,2023-11-30,t
t,5,CM-LT-Douala5,cm;littoral;douala.5,2023-11-30,f
t,5,CM-LT-Douala5,cm;lt;douala.5,2023-11-30,f
t,1,CM-LT-Douala5,CM-LT-DL5,2023-11-30,f
t,5,CM-LT-Douala5,cm;lt;dl5,2023-11-30,f
t,5,CM-LT-Douala6,cm;littoral;douala.6,2023-11-30,f
t,1,CM-LT-Douala6,CM-DL6,2023-11-30,t
t,5,CM-LT-Douala6,cm;lt;douala.6,2023-11-30,f
t,1,CM-LT-Douala6,CM-LT-DL6,2023-11-30,f
t,5,CM-LT-Douala6,cm;lt;dl6,2023-11-30,f
t,5,CM-LT-Edea1,cm;littoral;edea.1,2023-11-30,f
t,1,CM-LT-Edea1,CM-LT-ED1,2023-11-30,f
t,1,CM-LT-Edea1,CM-ED1,2023-11-30,t
t,5,CM-LT-Edea1,cm;lt;ed1,2023-11-30,f
t,5,CM-LT-Edea1,cm;lt;edea.1,2023-11-30,f
t,5,CM-LT-Edea2,cm;lt;edea.2,2023-11-30,f
t,1,CM-LT-Edea2,CM-ED2,2023-11-30,t
t,5,CM-LT-Edea2,cm;lt;ed2,2023-11-30,f
t,1,CM-LT-Edea2,CM-LT-ED2,2023-11-30,f
t,5,CM-LT-Edea2,cm;littoral;edea.2,2023-11-30,f
